,,,8,"User selects the ""Save"" button.",,"User is directed to the ""Edit Listing"" page, the newly uploaded document appears in the ""Marketing Materials"" module.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,9,"User selects the ""Edit"" button on the ""Leadership info"" module.",,"User is directed to the ""Leadership info"" form with all previously added leadership information visible.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,10,"User selects the ""Delete"" button (trash icon) for the first leadership entry.",,A confirmation dialog appears asking the user to confirm deletion.,"Pass Desktop, Pass Mobile, Pass Tablet",,Intermitten issue,https://gitlab.com/fullstack7485311/invessio/invessio-marketplace-ui/-/issues/193,
,,,11,User confirms the deletion.,,The first leadership entry is removed from the list.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,12,"User clicks the ""Add Team Member"" button.",,User is directed tot he Team member information page.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,13,"User enters a name into the ""Name"" field.","""SEO-6 Updated Name""","User is able to enter their information into the ""Name"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,14,"User enters a role or position into the ""Role or Position"" field.","""SEO-6 Updated Role""","User is able to enter their information into the ""Role or Position"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,15,"User enters a linkedin URL into the ""LinkedIn Profile"" field.","""https://www.linkedin.com/in/wjoeobanion/""","User is able to enter their information into the ""LinkedIn Profile"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,16,"User uploads a photo to the ""Leadership Photo"" section.","""SEO-6-Updated-Leader.jpg""","User is able to upload their document into the ""Leadership Photo"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,17,"User enters a short bio into the ""Short Bio"" field.","""SEO-6 updated bio information""","User is able to enter their information into the ""Short Bio"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,18,"User selects the ""Upload New"" button.",,Leadership information is added to the top of the screen. The Name and Position column are populated with the entered information.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,19,"User selects the ""Save & Next"" button.",,"User is directed to the ""Leadership Team"" page with new information visible.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,20,"User selects the ""Save & Next"" button.",,"User is directed to the ""Edit Listing"" page, all of the updated information is visible in the modules.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,21,"User navigates to the Dashboard by selecting ""Dashboard"" in the header.",,"User can see their Equity Offering with the status ""Initiated"".","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,22,User logs out and then logs back in to the Marketplace.,,User successfully logs back in and all previously uploaded assets are visible and match the values captures during the Offering creation.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
Sponsor Equity Offering SEO-7,,Manual Testing Complete,,BLOCKED,,,"Execution start date: 01/13
Execution completion: 01/16",,,,
Id,Description,Precondition,Test Step #,Test Step Description,Test Data,Test Step Expected Result,Pass/Fail/Comments if Fail,Added to code,Comments,Bug report,
,,,**Automation Only**,,,,,,,,
SEO-7 ,User is a sponsor who has an unpublished Equity Offering. ,User has completed SEO-1. User has previously created an Equity Offering and wants to delete it. This offering is unpublished. User is logged in and at the dashboard.,1,"User clicks the ""trash"" icon on their unpublished offering","""SEO-1 Offering Name""","User sees confirmation modal open ""Are you sure you wish to delete this offering""","Pass Desktop, Pass Tablet, Pass Mobile",BLOCKED,,,Manual Testing Complete
,,,2,"User clicks the ""Delete"" button",,"User sees confirmation modal close and unpublished offering is no longer visible on the dashboard,","Pass Tablet, Pass Mobile, Pass Desktop",,,,
,,,3,User logs out and then logs back in to the Marketplace.,,User successfully logs back in and verifies the published Debt Offering information remained visible.,"Pass Tablet, Pass Desktop, Pass Mobile",,,,
Sponsor Equity Offering SEO-8,,Manual Testing Complete,,BLOCKED,,,"Execution start date: 01/13
Execution completion: 01/16",,,,
Id,Description,Precondition,Test Step #,Test Step Description,Test Data,Test Step Expected Result,Pass/Fail/Comments if Fail,Added to code,Comments,Bug report,
,,,**Automation Only**,,,,,,,,
SEO-8,User is a sponsor who has an unpublished Equity Offering. ,User has completed SEO-1. User has previously created an Equity Offering and wants to delete it opening and closing the modal before finally deleting the offering. This offering is unpublished. User is logged in and at the dashboard. This is a negative path.,1,"User clicks the ""trash"" icon on their unpublished offering","""SEO-1 Offering Name""","User sees confirmation modal open ""Are you sure you wish to delete this offering""","Pass Desktop, Pass Mobile, Pass Tablet",BLOCKED,,,Manual Testing Complete
,,,2,"User clicks the ""X"" button on the modal",,User sees modal close and remains on the sponsor dashboard with unpublished offering still visible.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,3,"User clicks the ""trash"" icon on their unpublished offering","""SEO-1 Offering Name""","User sees confirmation modal open ""Are you sure you wish to delete this offering""","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,4,"User clicks the ""Cancel"" button",,User sees modal close and remains on the sponsor dashboard with unpublished offering still visible.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,5,"User clicks the ""trash"" icon on their unpublished offering",,"User sees confirmation modal open ""Are you sure you wish to delete this offering""","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,6,"User clicks the ""Delete"" button",,"User sees confirmation modal close and unpublished offering is no longer visible on the dashboard,","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,7,User logs out and then logs back in to the Marketplace.,,User successfully logs back in and verifies the published Debt Offering information remained visible.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
Sponsor Equity Offering SEO-9,,"Fail Mobile, Fail Tablet, Not Passing All Test States",,BLOCKED,,,"Execution start date: 01/06
Execution completion: 01/16",,,,
Id,Description,Precondition,Test Step #,Test Step Description,Test Data,Test Step Expected Result,Pass/Fail/Comments if Fail,Added to code,Comments,Bug report,
,,,**Automation Only**,,,,,,,,
SEO-9,User is a sponsor who has an Equity Offering already approved and published on the marketplace. User attempts to edit their offering and is met with errors. User is unable to edit their offering.,User has previously created an Equity Offering and that offering has been approved and published by an admin. User is logged in and at the dashboard.,1,"User clicks the ""view"" icon on their published Debt offering",,User is directed to the Offering Details page and all information is correct for the offering,"Pass Desktop, Pass Mobile, Pass Tablet",BLOCKED,,,"Fail Mobile, Fail Tablet, Not Passing All Test States"
,,,2,"User clicks the ""back"" arrow in the browser",,"User is directed to the ""Sponsor Dashboard""","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,3,"User locates their equity offering with the previously entered name on the Dashboard and selects the ""Edit"" button.","""SEO-1 Offering Name""","User is directed to the ""Edit Listing"" page where they can see their existing offering information in three modules.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,4,"User hovers over the ""lock"" button on the ""Offer Details"" module.",,"User sees tool tip, ""edits not allowed"" user stays on the edit Offering page","Fail Mobile, Pass Desktop, Fail Tablet",,No tool tip on mobile or tablet,https://gitlab.com/fullstack7485311/invessio/invessio-marketplace-ui/-/issues/396,
,,,5,"User hovers over the ""lock button on the ""Offer Terms"" module.",,"User sees tool tip, ""edits not allowed"" user stays on the edit Offering page","Fail Mobile, Pass Desktop, Fail Tablet",,,,
,,,6,"User hovers over the ""lock"" button on the ""Debt on Equity Asset"" module.",,"User sees tool tip, ""edits not allowed"" user stays on the edit Offering page","Fail Mobile, Pass Desktop, Fail Tablet",,,,
,,,7,"User hovers over the ""lock"" button on the ""Supporting Documents"" module.",,"User sees tool tip, ""edits not allowed"" user stays on the edit Offering page","Fail Mobile, Pass Desktop, Fail Tablet",,,,
,,,8,"User hovers over the ""lock"" button on the ""Marketing Materials"" module.",,"User sees tool tip, ""edits not allowed"" user stays on the edit Offering page","Fail Mobile, Pass Desktop, Fail Tablet",,,,
,,,9,"User hovers over the ""lock"" button on the ""Leadership Info"" module.",,"User sees tool tip, ""edits not allowed"" user stays on the edit Offering page","Fail Mobile, Pass Desktop, Fail Tablet",,,,
,,,10,"User selects the ""Contact Support button""",,User sees email modal open to Support@invessio.com,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,11,"User clicks the ""X"" button on the email modal",,"User sees email modal close and remains on the ""Edit offering"" page","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,12,"User navigates to the Dashboard by selecting ""Dashboard"" in the header.",,"User can see their Equity Offering with the original ""Offering Name"", it's listed as ""published"".","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,8,User logs out and then logs back in to the Marketplace.,,User successfully logs back in and verifies the published Debt Offering information remained visible.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
Sponsor Debt Offering SDO-1,,Manual Testing Complete,,BLOCKED,,,"Execution start date: 01/06
Execution completion: 01/16",,,,
Id,Description,Precondition,Test Step #,Test Step Description,Test Data,Test Step Expected Result,Pass/Fail/Comments if Fail,Added to code,Comments,Bug report,
,,,**Automation Only**,User has completed SAC-1 test user: ####,,,,,,,
SDO-1,"User is a sponsor who has a Debt Offering to list on the marketplace. User is able to successfully add their offering to the marketplace. This is the Happy Path test.
","User has previously created a sponsor account, They are logged in and on the My Account page. Under the ""My Offerings"" section",1,"User selects the ""List a New Offering"" button.",,"User is directed to the ""Select The Type of Offering"" page.","Pass Desktop, Pass Mobile, Pass Tablet",BLOCKED,,,Manual Testing Complete
,,,2,"User selects ""Debt"".",,"The ""Debt"" option is highlighted.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,3,"User makes selection from ""Regulation Type"" dropdown (Run for A, and CF)","""Regulation A""","User sees selection in the ""Regulation Type"" field","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,4,"User selects the ""Save & Next"" button.",,"User is directed to the ""Offer Details"" page.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,5,"User enters their offering name into the ""Offering Name"" field.","""SDO-1 Offering Name""","User is able to enter their information into the ""Offering Name"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,6,"User enters a time period into the ""Investment Term"" field.","""1 month""","User is able to enter their information into the ""Investment Term"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,This field is allowing negative numbers and doesn't specify if the value is for months or years,https://gitlab.com/fullstack7485311/invessio/invessio-marketplace-ui/-/issues/181,
,,,7,"User enters a date into the ""Open Date"" field.","""01-01-2020""","User is able to enter their information into the ""Open Date"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,8,"User enters a date into the ""Close Date"" field.","""01-01-2021""","User is able to enter their information into the ""Close Date"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,9,"User selects an option from the ""Investment Category"" dropdown.","""Growth""","User is able to select their option from the ""Investment Category"" dropdown.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,10,"User selects an option from the ""Asset Category"" dropdown.","""Mortage Loans""","User is able to select their option from the ""Asset Category"" dropdown.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,11,"User selects an option from the ""Asset Tags"" dropdown.","""Construction""","User is able to select their option from the ""Asset Tags"" dropdown.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,12,"User selects the ""Save & Next"" button.",,"User is directed to the ""Offer Terms"" page.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,13,"User enters a value into the ""Total Offering Amount"" field.","""$1,000,000.01""","User is able to enter their information into the ""Total Offering Amount"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,14,"User enters a value into the ""Minimum Investment"" field.","""$1,000.10""","User is able to enter their information into the ""Minimum Investment"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,15,"User enters a value into the ""Minimum Add-on Investment"" field.","""$100""","User is able to enter their information into the ""Minimum Add-on Investment"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,16,"User selects an option from the ""Interest Type"" dropdown.","""Fixed""","User is able to select their option from the ""Interest Type"" dropdown. The other options are ""Simple"" and ""Compound"".","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,17,"User selects an option from the ""Distribution Schedule"" dropdown.","""Monthly""","User is able to select an option from the ""Distribution Schedule"" dropdown.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,18,"User enters a percentage into the ""Projected Return Rate"" field.","""8%""","User is able to enter a percentage into the ""Projected Return Rate"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,19,"User enters a percentage into the ""Percentage Yield"" field.","""8%""","User is able to enter a percentage into the ""Percentage Yield"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,20,"User selects an option from the ""Qualified And Non-Qualified Money"" dropdown.","""Non-Qualified""",User is able to select an option from the dropdown.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,21,"User enters a time period into the ""Expected Holding Period"" field.","""5 years""","User is able to enter their information into the ""Expected Holding Period"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,This field is allowing negative numbers and doesn't specify if the value is for months or years,https://gitlab.com/fullstack7485311/invessio/invessio-marketplace-ui/-/issues/181,
,,,22,"User selects the ""Save & Next"" button.",,"User is directed to the ""Duration"" page.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,23,"User selects an option for ""Term or Duration"".","""3 Years""",The selected option is highlighted.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,24,"User views the ""Interested in Learning More"" video.",,The video plays successfully.,"Pass Desktop, Pass Mobile, Pass Tablet",,Wants user to sign in to youtube,https://gitlab.com/fullstack7485311/invessio/invessio-marketplace-ui/-/issues/205,
,,,25,"User selects the ""Save"" button.",,"User is directed to the ""Edit Listing"" page, the input information is visible in the 3 modules.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,26,"User navigates to the Dashboard by selecting ""Dashboard"" in the header.",,"User can see their Debt Offering with the correct ""Offering Name"", it's listed as initiated.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,27,User logs out and then logs back in to the Marketplace.,,User successfully logs back in and all previously entered Debt Offering information is visible and matches the values captures during the Offering creation.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,**Automation Only**,Continue to SDO-3 **This may be a separate test**,,,,,,,
Sponsor Debt Offering SDO-2,,Manual Testing Complete,,BLOCKED,,,"Execution start date: 01/06
Execution completion: 01/16",,,,
Id,Description,Precondition,Test Step #,Test Step Description,Test Data,Test Step Expected Result,Pass/Fail/Comments if Fail,Added to code,Comments,Bug report,
,,,**Automation Only**,User has completed SAC-1 test user: ####,,,,,,,
SDO-2,User attempts to add a Debt Offering but enters invalid data and is met with error messages. User then inputs valid data and is able to successfully add their offering to the marketplace.,User has previously created their sponsor account. They are logged in and on the My Account page.,1,User selects the List A New Offering button.,,User is directed to the Select The Type of Offering page.,"Pass Desktop, Pass Mobile, Pass Tablet",BLOCKED,,,Manual Testing Complete
,,,2,User selects Debt.,,The Debt option is highlighted.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,3,"User makes selection from ""Regulation Type"" dropdown ","""Regulation D""","User sees selection in the ""Regulation Type"" field","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,4,"User selects the ""Save & Next"" button without checking the certification checkbox.",,"An error message appears ""You must certify that this is not a 506(b) offering.""","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,5,"User selects the checkbox next to ""I certify this offering is Not a 506-B.""",,User is able to mark the checkbox certifying their offering is not a 506-B the error message disappears.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,6,"User selects the ""Save & Next"" button.",,"An error message appears showing ""this field is required"" on the Offering name field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,7,"User enters a name in the ""Offering Name"" box.","""SDO-2 Name""",user sees name in the correct field.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,8,"User clicks the ""Save & Next"" button.",,"User is directed to the ""Offer Terms page.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,9,"User leaves all fields blank and clicks the ""Save & Next"" button.",,"User is directed to the ""Investment Terms"" page.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,10,"User selects the ""Back"" button.",,User is directed to the Offer Terms page.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,11,"User selects the ""Back"" button.",,User is directed to the Offer Details page.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,12,"User enters an invalid date format into the ""Open Date"" field.","""13-40-2020""",User sees Opening date auto correct to a valid date,"Pass Desktop, Pass Mobile, Pass Tablet",,Invalid date is autocorrected no error messaging ,https://gitlab.com/fullstack7485311/invessio/invessio-marketplace-ui/-/issues/194,
,,,13,"User enters a valid date into the ""Open Date"" field.","""01-01-2020""",User is able to enter a valid date into the Open Date field the error message disappears.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,14,User enters a Close Date that is earlier than the Open Date.,"""01-01-2019""",User sees date entered into the close date field.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,15,"User clicks the ""Save & Next"" button.",,"An error message appears ""Close Date must be later than Open Date""","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,16,"User enters a valid date into the ""Close Date"" field.","""01-02-2021""",User is able to enter a valid date into the Close Date field the error message disappears.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,17,"User selects the ""Save & Next"" button.",,"User is directed to the ""Term Duration"" page.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,18,"User enters a value into the ""Total Offering Amount"" field.","""$1,000,000.02""","User is able to enter their information into the ""Total Offering Amount"" field the error message disappears.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,19,"User enters special characters into the ""Minimum Investment"" field.","""!@%^""",User is unable to enter special characters into minimum investment field.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,20,"User enters a value into the ""Minimum Investment"" field.","""$1,000.20""","User is able to enter their information into the ""Minimum Investment"" field the error message disappears.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,21,"User enters a negative value into the ""Minimum Add-on Investment"" field.","""-1,000,000""","User sees ""$"" sign added number is changed to a positive.","Pass Desktop, Pass Mobile, Pass Tablet",,"No error message given until the user clicks the ""Save and Next button on the following page. Reopened with new issue.",https://gitlab.com/fullstack7485311/invessio/invessio-marketplace-ui/-/issues/197,
,,,22,"User enters a value into the ""Minimum Add-on Investment"" field.","""102""","User is able to enter a valid amount, a ""$"" is added to the beginning of the entry the error message disappears.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,23,"User selects the ""Save & Next"" button.",,"User is directed to the ""Term Duration"" page.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,24,"User does not change selection from ""None"" and clicks the ""Save & Next"" button.",,User is directed to the Edit Listing page.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,25,User navigates to the Dashboard by selecting Dashboard in the header.,,User can see their Debt Offering it's listed as Initiated.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,26,User logs out and then logs back in to the Marketplace.,,User successfully logs back in and all previously entered Debt Offering information is visible and matches the values captures during the Offering creation.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
Sponsor Debt Offering SDO-3,,"Fail Desktop, Fail Mobile, Fail Tablet, Not Passing All Test States",,BLOCKED,,,"Execution start date: 01/06
Execution completion: 01/16",,,,
Id,Description,Precondition,Test Step #,Test Step Description,Test Data,Test Step Expected Result,Pass/Fail/Comments if Fail,Added to code,Comments,Bug report,
,,,**Automation Only**,User has completed SDO-1,,,,,,,
SDO-3,User edits an existing Debt Offering. User is able to successfully edit their offering verifying that changes persist across all forms.,User has previously completed the Debt Offering creation process SDO-1 and the offering has Initiated status. They are logged in and on the Dashboard page.,1,"User locates their debt offering with the name ""SDO-1 Offering Name"" on the Dashboard and selects the Edit button.",,User is directed to the Edit Listing page where they can see their existing offering information in three modules.,"Pass Desktop, Pass Mobile, Pass Tablet",BLOCKED,,,"Fail Desktop, Fail Mobile, Fail Tablet, Not Passing All Test States"
,,,2,"User selects the Edit button on the ""Offer Details"" module.",,"User is directed to the ""Offer Details"" form with all previously entered information populated in the fields.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,3,"User edits the ""Offering Name"" field.","""SDO-3 Updated Offering Name""","User is able to modify the ""Offering Name"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,4,"User edits the ""Investment term"" field.","""3 months""","User is able to modify the ""Investment Term"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,5,"User edits the ""Open Date"" field.","""03-01-2020""","User is able to modify the ""Open Date"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,6,"User edits the ""Close Date"" field.","""03-03-2021""","User is able to modify the ""Close Date"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,7,"User changes the ""Investment Category"" selection.","""Speculative""","User is able to modify the ""Investment Category"" selection.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,8,"User changes the ""Asset Category"" selection.","""Promissary notes""","User is able to modify the ""Asset Category"" selection.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,9,"User changes the ""Asset Tags"" selection.","""Personal Loans""","User is able to modify the ""Asset Tags"" selection.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,10,"User selects the ""Save"" button.",,"User is directed to the Edit Listing page, the newly input information in the ""Offer Details"" module is present.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,11,"User selects the ""Edit"" button on the ""Offer Terms"" module.",,"User is directed to the ""Offer Terms"" form with all previously entered information populated in the fields.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,12,"User edits the ""Total Offering Amount"" field.","""3,000,000""","User is able to modify the ""Total Offering Amount"" field a ""$"" is added to the beginning of the entry.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,13,"User edits the ""Minimum Investment"" field.","""3,003""","User is able to modify the ""Minimum Investment"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,14,"User edits the ""Minimum Add-on Investment"" field.","""200""","User is able to modify the ""Minimum Add-on Investment"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,15,"User changes the ""Interest Type"" selection.","""Variable""","User is able to modify the ""Interest Type"" selection.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,16,"User changes the ""Distribution Schedule"" selection.","""Quarterly""","User is able to modify the ""Distribution Schedule"" selection.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,17,"User edits the ""Projected Return Rate"" field.","""30%""","User is able to modify the ""Projected Return Rate"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,18,"User edits the ""Percentage Yield"" field.","""10""","User is able to modify the ""Percentage Yield"" field a ""%"" is added to their entry.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,19,"User changes the ""Qualified And Non-Qualified Money"" selection.","""Qualified""","User is able to modify the ""Qualified And Non-Qualified Money"" selection.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,20,"User edits the ""Expected Holding Period"" field.","""3 years""","User is able to modify the ""Expected Holding Period"" field.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,21,"User changes the ""Targeted ROI"" selection.","""3%""","User is able to modify the ""Targeted ROI"" selection.","Fail Desktop, Fail Mobile, Fail Tablet",,NO ROI field,https://gitlab.com/fullstack7485311/invessio/invessio-marketplace-ui/-/issues/375,
,,,22,"User selects the ""Save"" button.",,"User is directed to the Edit Listing page, the newly input information in the ""Offer Details"" and ""Offer Terms"" modules are present.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,23,"User selects the ""Edit"" button on the ""Duration"" module.",,"User is directed to the ""Duration"" form with all previously entered information populated in the fields.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,24,"User changes the ""Term or Duration"" selection.","""5 Years""","User is able to modify the ""Term or Duration"" selection.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,25,"User selects the ""Save"" button.",,"User is directed to the Edit Listing page, the newly input information in all modules is present.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,26,"User navigates to the Dashboard by selecting ""Dashboard"" in the header.",,"User can see their updated Debt Offering with the new Offering Name, it's listed as Initiated.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,27,User logs out and then logs back in to the Marketplace.,,User successfully logs back in and all previously entered Offering Details are visible and match the values captured during the edit of the offering.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,**Automation Only**,Continue to SDO-4 **This may be a separate test**,,,,,,,
Sponsor Debt Offering SDO-4,,Manual Testing Complete,,BLOCKED,,,"Execution start date: 01/06
Execution completion: 01/16",,,,
Id,Description,Precondition,Test Step #,Test Step Description,Test Data,Test Step Expected Result,Pass/Fail/Comments if Fail,Added to code,Comments,Bug report,
,,,**Automation Only**,User has completed SDO-3,,,,,,,
SDO-4,"User utilizes the ""Add Summary & Supporting Docs"" option on their previously created Debt Offering. The user successfully fills out all fields and uploads all documents. User is able to verify the Summary and Supporting Docs are added to their offering. This is the happy path.
",User is a sponsor who has previously completed the Debt Offering creation process (SDO-1).  They are logged in and are on the dashboard.,1,User selects the edit button (the pencil icon) on their previously created Debt Offering.,,"User is directed to the ""Edit Listing"" page.  The modules all contain their previously input information.","Pass Desktop, Pass Mobile, Pass Tablet",BLOCKED,,,Manual Testing Complete
,,,2,"User selects the ""Add Supporting Docs"" button. ",,"User is directed to the ""Please upload required documents"" page. ","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,3,"User selects the upload button (document icon) on the ""PPM"" row. ",,A popup opens with available documents for upload.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,4,User selects file for upload,"""SD0-4_PPM.PDF""","The ""PPM"" row now contains the ""Eye"" icon showing the document was uploaded.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,5,"User selects the view button on the uploaded ""PPM"" (the eye icon).",,"User sees ""PPM"" open in a new browser.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,6,"User closes the ""PPM"" document.",,"User remains on the ""Supporting documents"" page. Their document information columns are valid in the ""PPM"" row.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,7,"User selects the upload button (document icon) on the ""Subscription Agreement' row. ",,A popup opens with available documents for upload.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,8,User selects file for upload,"""SD0-4_Subscription_Agreement.docx""","The ""Subscription Agreement"" row now contains the ""Eye"" icon showing the document was uploaded.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,9,"User selects the view button on the uploaded ""Subscription Agreement"" (the eye icon).",,"User sees ""Subscription Agreement"" open in a new browser.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,10,"User closes the ""Subscription Agreement"" document.",,"User remains on the ""Supporting documents"" page. Their document information columns are valid in the ""Subscription Agreement"" row.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,11,"User selects the upload button (document icon) on the ""Operating Agreement' row. ",,A popup opens with available documents for upload.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,12,User selects file for upload,"""SD0-4_Operating_Agreement.PDF""","The ""Operating Agreement"" row now contains the ""Eye"" icon showing the document was uploaded.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,13,"User selects the view button on the uploaded ""Operating Agreement"" (the eye icon).",,"User sees ""Operating Agreement"" open in a new browser.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,14,"User closes the ""Operating Agreement"" document.",,"User remains on the ""Supporting documents"" page. Their document information columns are valid in the ""Operating Agreement"" row.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,15,"User selects the ""Save"" button.",,"User is directed to the ""Pitch Deck & Marketing Materials"" page.","Pass Desktop, Pass Mobile, Pass Tablet",,,,
,,,16,"User selects the upload button (document icon) on the ""Pitch Deck"" row. ",,A popup opens with available documents for upload.,"Pass Desktop, Pass Mobile, Pass Tablet",,,,
